keyword,using top 1,using top 3,using weight > 50,all
она,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
sayang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
там,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
coca,Africa_Europe,Americas,Africa_Europe,Africa_Europe
outras,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pau,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
balik,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sama,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pag,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pai,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
bago,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
perché,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
شما,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
então,Americas,Africa_Europe,Africa_Europe,Africa_Europe
perto,Americas,Africa_Europe,Americas,Africa_Europe
pelas,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
или,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
virei,Americas,Africa_Europe,Africa_Europe,Africa_Europe
moi,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
mon,Americas,Americas,Americas,Africa_Europe
viver,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quantas,Americas,Africa_Europe,Africa_Europe,Africa_Europe
journée,Americas,Americas,Africa_Europe,Africa_Europe
@bjp4india,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
proprio,Americas,Africa_Europe,Africa_Europe,Africa_Europe
imagem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
naar,Africa_Europe,Americas,Americas,Americas
@ashokgehlot51,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sudah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
qnd,Americas,Africa_Europe,Africa_Europe,Africa_Europe
contagios,Africa_Europe,Americas,Americas,Americas
empresa,Africa_Europe,Africa_Europe,Americas,Americas
shri,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
achava,Americas,Americas,Americas,Americas
masalah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
versin,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pada,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lópez,Americas,Americas,Americas,Americas
pasando,Americas,Americas,Americas,Americas
chata,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chato,Americas,Americas,Americas,Americas
agora,Americas,Americas,Americas,Americas
kepala,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
planeta,Africa_Europe,Africa_Europe,Africa_Europe,Americas
علاج,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ещё,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
fila,Americas,Africa_Europe,Americas,Africa_Europe
istanbul,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nível,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
podría,Americas,Americas,Americas,Americas
mamaya,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
เลย,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sentindo,Americas,Americas,Americas,Americas
claramente,Americas,Americas,Americas,Americas
venha,Americas,Africa_Europe,Americas,Africa_Europe
oportunidades,Africa_Europe,Americas,Americas,Americas
liat,Americas,Americas,Americas,Americas
viajar,Americas,Americas,Americas,Americas
عشان,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
falo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
socorro,Americas,Americas,Americas,Americas
fala,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fale,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pueblo,Americas,Americas,Americas,Americas
alma,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
gop,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
meses,Africa_Europe,Americas,Americas,Americas
negara,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
neighborhood,Americas,Americas,Americas,Americas
grabe,Americas,Americas,Americas,Americas
walang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
abi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
menang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
dias,Americas,Americas,Americas,Americas
günler,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bener,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
varias,Americas,Americas,Americas,Americas
conta,Americas,Africa_Europe,Africa_Europe,Africa_Europe
felicidade,Americas,Africa_Europe,Africa_Europe,Africa_Europe
eclipse,Asia_Australia,Americas,Americas,Africa_Europe
acontecer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
minutos,Africa_Europe,Africa_Europe,Africa_Europe,Americas
africa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
otros,Americas,Americas,Americas,Americas
gaat,Africa_Europe,Americas,Africa_Europe,Americas
gaan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pobres,Americas,Americas,Americas,Americas
seguidores,Americas,Americas,Americas,Americas
dey,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
der,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
det,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
deu,Americas,Americas,Americas,Americas
deh,Africa_Europe,Americas,Americas,Americas
del,Americas,Americas,Americas,Americas
sacar,Americas,Americas,Americas,Americas
def,Americas,Africa_Europe,Americas,Africa_Europe
الورد,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
gini,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
deveria,Americas,Americas,Americas,Americas
morte,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
viene,Africa_Europe,Americas,Americas,Americas
brady,Americas,Americas,Americas,Americas
lmfaooooo,Americas,Americas,Americas,Americas
paz,Americas,Americas,Americas,Americas
karo,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
senhora,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
celular,Americas,Americas,Americas,Americas
پاکستان,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
poxa,Americas,Americas,Americas,Americas
pena,Americas,Africa_Europe,Americas,Americas
nhi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
opción,Americas,Americas,Americas,Americas
respeito,Americas,Africa_Europe,Africa_Europe,Africa_Europe
oke,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
pernah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
porto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bagi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
hari,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
portland,Americas,Americas,Americas,Americas
vitória,Americas,Americas,Americas,Africa_Europe
perro,Americas,Americas,Americas,Americas
ternyata,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
alguem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
verdade,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kamala,Asia_Australia,Americas,Americas,Americas
vida,Africa_Europe,Americas,Americas,Americas
tahu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
punya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
cada,Americas,Americas,Americas,Americas
cade,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dong,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
jogo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
joga,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kok,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
custa,Americas,Africa_Europe,Africa_Europe,Africa_Europe
merde,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
merda,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
toh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
akan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
para,Americas,Americas,Americas,Americas
inteiro,Americas,Africa_Europe,Africa_Europe,Africa_Europe
escolher,Americas,Africa_Europe,Africa_Europe,Africa_Europe
mahal,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
conhecer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cambios,Americas,Americas,Americas,Americas
cennet,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cadê,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
terça,Americas,Africa_Europe,Africa_Europe,Africa_Europe
blanco,Africa_Europe,Americas,Americas,Americas
mamá,Americas,Americas,Americas,Americas
redes,Americas,Americas,Americas,Americas
amoooo,Americas,Americas,Americas,Americas
essa,Americas,Africa_Europe,Africa_Europe,Africa_Europe
esse,Americas,Africa_Europe,Africa_Europe,Africa_Europe
bayar,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
condições,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
#corona,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
corrupto,Americas,Americas,Americas,Americas
sapa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tinha,Americas,Africa_Europe,Africa_Europe,Africa_Europe
सबस,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
idiota,Americas,Americas,Americas,Americas
pinche,Americas,Americas,Americas,Americas
ruim,Americas,Americas,Americas,Americas
toronto,Americas,Americas,Americas,Americas
meio,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mein,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
meia,Americas,Africa_Europe,Americas,Africa_Europe
salud,Americas,Americas,Americas,Americas
lavar,Americas,Africa_Europe,Africa_Europe,Americas
sila,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
garcia,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
setelah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fazendo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
errores,Americas,Americas,Americas,Americas
confianza,Americas,Americas,Americas,Americas
amizade,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@atrupar,Americas,Americas,Americas,Americas
@browns,Americas,Americas,Americas,Americas
türkiye,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tempos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
filho,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
filha,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
andar,Americas,Africa_Europe,Africa_Europe,Americas
شركة,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
parar,Americas,Africa_Europe,Africa_Europe,Americas
reto,Americas,Americas,Americas,Americas
cielo,Americas,Americas,Americas,Americas
kuya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
regalar,Africa_Europe,Americas,Americas,Americas
demasiado,Americas,Americas,Americas,Americas
شركه,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bila,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
fue,Americas,Americas,Americas,Americas
fui,Africa_Europe,Africa_Europe,Africa_Europe,Americas
portugal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
postar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@folha,Americas,Americas,Americas,Americas
achei,Americas,Americas,Americas,Americas
sya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
dgn,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sosyal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
entro,Africa_Europe,Africa_Europe,Africa_Europe,Americas
اللہ,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
feira,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
claro,Americas,Americas,Americas,Americas
nuestra,Americas,Americas,Americas,Americas
nuestro,Americas,Americas,Americas,Americas
letting,Americas,Americas,Americas,Africa_Europe
bij,Africa_Europe,Americas,Africa_Europe,Americas
bis,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
brabo,Americas,Americas,Americas,Americas
braba,Africa_Europe,Americas,Africa_Europe,Americas
baca,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mostrar,Americas,Americas,Americas,Americas
pele,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pela,Americas,Africa_Europe,Africa_Europe,Africa_Europe
coisas,Americas,Africa_Europe,Africa_Europe,Africa_Europe
morre,Americas,Americas,Americas,Africa_Europe
juste,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
morri,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
morro,Americas,Americas,Americas,Americas
bakal,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
bisa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
jimmy,Americas,Americas,Americas,Africa_Europe
podem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ontario,Americas,Americas,Americas,Americas
podes,Africa_Europe,Americas,Americas,Americas
torcida,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
parei,Americas,Americas,Americas,Africa_Europe
sdv,Asia_Australia,Africa_Europe,Africa_Europe,Africa_Europe
papá,Americas,Americas,Americas,Americas
sdd,Asia_Australia,Africa_Europe,Africa_Europe,Africa_Europe
seria,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tapos,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
andy,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dinheiro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kkkkk,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
eller,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
yang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
papo,Americas,Americas,Americas,Americas
papi,Americas,Americas,Americas,Americas
bagus,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
corazón,Americas,Americas,Americas,Americas
jgn,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
relação,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quero,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
geração,Americas,Africa_Europe,Africa_Europe,Africa_Europe
senti,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
suave,Americas,Americas,Americas,Americas
amigas,Americas,Americas,Americas,Americas
sabia,Americas,Africa_Europe,Africa_Europe,Americas
saudade,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ankara,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
totalmente,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pulak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
entender,Americas,Americas,Americas,Americas
кто,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
salah,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
ہیں,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
barang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
belleza,Americas,Americas,Americas,Americas
escola,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dengan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
och,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
luiz,Americas,Americas,Americas,Africa_Europe
sind,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
trocar,Americas,Americas,Americas,Africa_Europe
cero,Americas,Americas,Americas,Americas
clima,Americas,Americas,Americas,Americas
galera,Asia_Australia,Asia_Australia,Asia_Australia,Americas
named,Asia_Australia,Asia_Australia,Americas,Africa_Europe
фото,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
ederim,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
zijn,Americas,Americas,Americas,Americas
sentimentos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fique,Americas,Africa_Europe,Africa_Europe,Africa_Europe
che,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chi,Asia_Australia,Africa_Europe,Asia_Australia,Africa_Europe
chp,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
força,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aca,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
roupas,Americas,Africa_Europe,Africa_Europe,Africa_Europe
peguei,Americas,Americas,Americas,Americas
sinto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
caminho,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chá,Americas,Africa_Europe,Africa_Europe,Africa_Europe
lama,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lame,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aff,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
falta,Africa_Europe,Africa_Europe,Americas,Americas
kaki,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lmfaoo,Americas,Americas,Americas,Americas
@ossoff,Americas,Americas,Americas,Americas
pwede,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
querida,Africa_Europe,Africa_Europe,Americas,Americas
guru,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
querido,Americas,Americas,Americas,Americas
primero,Americas,Americas,Americas,Americas
prazer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
meter,Americas,Asia_Australia,Asia_Australia,Africa_Europe
oggi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@wsj,Americas,Americas,Americas,Americas
versão,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dag,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dah,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
dar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nojo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
กอย,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
bueno,Americas,Americas,Americas,Americas
buena,Americas,Americas,Americas,Americas
bjp,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
terus,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
quebrar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mati,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
campeón,Americas,Americas,Americas,Americas
daí,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
que,Americas,Americas,Americas,Americas
vírus,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
compro,Americas,Americas,Americas,Americas
viejo,Americas,Americas,Americas,Americas
estados,Americas,Americas,Americas,Americas
atenção,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kkkkkk,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
برای,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
scotus,Americas,Americas,Americas,Americas
emang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
اور,Asia_Australia,Africa_Europe,Asia_Australia,Africa_Europe
saco,Americas,Americas,Americas,Americas
harus,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
próxima,Americas,Americas,Americas,Americas
lamentable,Americas,Americas,Americas,Americas
cuál,Americas,Americas,Americas,Americas
pota,Asia_Australia,Asia_Australia,Americas,Africa_Europe
negra,Africa_Europe,Africa_Europe,Africa_Europe,Americas
negro,Americas,Americas,Americas,Americas
insuportável,Americas,Americas,Americas,Americas
больше,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
campeonato,Americas,Americas,Americas,Americas
udh,Americas,Americas,Americas,Americas
cabeça,Americas,Africa_Europe,Africa_Europe,Africa_Europe
saudades,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
كنب,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hava,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mim,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mil,Africa_Europe,Africa_Europe,Americas,Americas
नमन,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
isto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mis,Americas,Americas,Americas,Americas
sering,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mit,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
कहत,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
segura,Americas,Americas,Americas,Americas
seguro,Americas,Americas,Americas,Americas
kita,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kaayo,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
direita,Americas,Africa_Europe,Africa_Europe,Africa_Europe
traitor,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
akhir,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fecha,Americas,Americas,Americas,Americas
obviamente,Americas,Americas,Americas,Americas
@catturd2,Americas,Americas,Americas,Americas
virada,Americas,Americas,Americas,Americas
बदल,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
agr,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
ganar,Americas,Americas,Americas,Americas
ganas,Americas,Americas,Americas,Americas
existe,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chamou,Americas,Africa_Europe,Africa_Europe,Africa_Europe
biasa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
memang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
oficial,Americas,Americas,Americas,Americas
conseguir,Africa_Europe,Americas,Americas,Americas
conseguiu,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cansada,Americas,Americas,Americas,Americas
cansado,Americas,Americas,Americas,Americas
aprendi,Americas,Americas,Americas,Americas
tyler,Americas,Americas,Americas,Africa_Europe
estava,Americas,Africa_Europe,Africa_Europe,Africa_Europe
outros,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
meus,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
entiendo,Americas,Americas,Americas,Americas
hubo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
república,Americas,Americas,Americas,Americas
reais,Americas,Africa_Europe,Africa_Europe,Africa_Europe
homem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
deben,Americas,Americas,Americas,Americas
jajaja,Americas,Americas,Americas,Americas
vira,Americas,Americas,Americas,Africa_Europe
pedindo,Americas,Africa_Europe,Americas,Africa_Europe
administration,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ngayon,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tiempo,Africa_Europe,Americas,Americas,Americas
tambien,Americas,Americas,Americas,Americas
praia,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ion,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
resultado,Americas,Americas,Americas,Americas
paciência,Americas,Americas,Americas,Africa_Europe
quiero,Americas,Americas,Americas,Americas
quiera,Americas,Americas,Americas,Americas
bench,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
cambio,Americas,Americas,Americas,Americas
jaya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
flamengo,Americas,Americas,Americas,Americas
lleno,Americas,Americas,Americas,Americas
kali,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
llena,Americas,Americas,Americas,Americas
teste,Americas,Africa_Europe,Africa_Europe,Africa_Europe
resolver,Africa_Europe,Africa_Europe,Africa_Europe,Americas
américa,Americas,Americas,Americas,Americas
chica,Americas,Americas,Americas,Americas
chico,Americas,Americas,Americas,Americas
otras,Americas,Americas,Americas,Americas
hain,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
est,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ese,Africa_Europe,Africa_Europe,Africa_Europe,Americas
esa,Americas,Americas,Americas,Americas
screwed,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tmj,Asia_Australia,Americas,Americas,Africa_Europe
passado,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
exposure,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
daqui,Americas,Americas,Americas,Africa_Europe
simples,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
نہیں,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
justin,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
também,Americas,Africa_Europe,Africa_Europe,Africa_Europe
はじめまして,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
toma,Americas,Americas,Americas,Americas
hija,Americas,Americas,Americas,Americas
termina,Americas,Americas,Americas,Americas
今日は,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
encontro,Americas,Africa_Europe,Americas,Africa_Europe
comida,Americas,Americas,Americas,Americas
quanto,Americas,Africa_Europe,Africa_Europe,Africa_Europe
menjadi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
duro,Africa_Europe,Americas,Americas,Americas
@aoc,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
povo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
dura,Americas,Americas,Americas,Americas
يسعد,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
surreal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
página,Americas,Americas,Americas,Americas
todavía,Americas,Americas,Americas,Americas
kutlu,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
millones,Americas,Americas,Americas,Americas
sempre,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ningún,Americas,Americas,Americas,Americas
porra,Americas,Americas,Americas,Americas
tratar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hati,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tiba,Africa_Europe,Asia_Australia,Africa_Europe,Asia_Australia
اپنے,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pariu,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
risa,Americas,Americas,Americas,Americas
gnt,Americas,Africa_Europe,Africa_Europe,Africa_Europe
@nygovcuomo,Americas,Americas,Americas,Americas
respecto,Americas,Americas,Americas,Americas
matheus,Americas,Americas,Americas,Americas
naik,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
acordo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
neném,Americas,Americas,Americas,Americas
minta,Africa_Europe,Asia_Australia,Asia_Australia,Asia_Australia
فعلا,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fuerza,Americas,Americas,Americas,Americas
مهم,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
desculpa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kicked,Africa_Europe,Africa_Europe,Asia_Australia,Africa_Europe
cambiar,Americas,Americas,Americas,Americas
нас,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
pati,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
même,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
día,Americas,Americas,Americas,Americas
